Date;sentiment;text_clean
2023-12-05 20:51;Positive;Cak Imin Janji Dana Otsus Aceh Diperpanjang Sampai Kiamat
2023-12-05 20:41;Positive;Cak Imin Girang DPR Setuju Revisi UU ITE Jilid 2: Akhirnya Lolos
2023-12-05 17:04;Negative;Cak Imin: Insyaallah Anies-Muhaimin Tak Akan Pernah Bohong untuk Aceh!
2023-12-05 15:35;Negative;Jubir AMIN Balas PAN: Anies Tak Pernah Keluarkan Penolakan IKN
2023-12-05 15:19;Positive;Calon wakil presiden (cawapres) nomor urut 1, Muhaimin Iskandar (Cak Imin), merespons Revisi Undang-Undang (RUU) Informasi dan Transaksi Elektronik (ITE) yang telah disahkan menjadi undang-undang.
2023-12-05 14:55;Negative;Cawapres nomor urut 1 dari Koalisi Perubahan Muhaimin Iskandar atau Cak Imin menekankan bahwa bantuan sosial (bansos) tidak ada urusannya dengan Pemilu 2024.
2023-12-05 14:53;Negative;Calon wakil presiden (cawapres) nomor urut 1 Muhaimin Iskandar (Cak Imin) berbicara masalah perubahan dan pemerataan ekonomi saat berkampanye di Aceh. Ketua umum PKB itu mengaku heran dengan kondisi Papua yang kaya dengan emas.
2023-12-05 13:44;Positive;Calon wakil presiden (cawapres) nomor urut 1 Muhaimin Iskandar (Cak Imin) menegaskan pihaknya tidak akan pernah bohong untuk Aceh. Cak Imin mengungkit aturan yang akan mereka jalankan sepenuhnya jika terpilih.
2023-12-05 11:06;Positive;Janji 100 Hari Kerja Pertama Anies di Karawang
2023-12-05 10:02;Negative;Kata Kapten Timnas AMIN soal Pihaknya Dituding Minta Debat Cawapres Ditiadakan
2023-12-05 09:06;Positive;Calon wakil presiden (cawapres) Koalisi Perubahan Muhaimin Iskandar (Cak Imin) menyebut ingin mengembalikan demokrasi di Indonesia ke asalnya. Ia berjanji jika pasangan Anies-Muhaimin (AMIN) terpilih di Pemilu 2024 maka Undang-Undang tentang Informasi Transaksi Elektronik (UU ITE) akan direvisi total.
2023-12-05 08:40;Negative;Cak Imin vs Pihak Sandiaga soal OK OCE Disebut Gagal
2023-12-05 00:09;Positive;Calon wakil presiden (cawapres) nomor urut 1 Muhaimin Iskandar (Cak Imin) meresmikan Posko Pemenangan AMIN di Sumatera Barat malam ini. Cak Imin yakin akan memperoleh 80 persen suara di Sumatera Barat.
2023-12-04 22:29;Negative;Wakil Kapten Timnas AMIN, Sudirman Said merespons Presiden Jokowi yang bertanya-tanya kenapa eks Ketua KPK Agus Rahardjo meramaikan pengakuan soal isu menghentikan kasus e-KTP. Menurut dia, ada kepentingan publik dalam pernyataan Agus Rahardjo.
2023-12-04 22:27;Positive;Cak Imin Jika Jadi Wapres: Kita Keluarkan Perppu Kembali ke UU Asal KPK
2023-12-04 18:47;Negative;Anies Sebut IKN Hasilkan Ketimpangan, Bahlil: Cara Pikir Menyesatkan
2023-12-04 16:54;Negative;Anies Disebut Gagal Jalankan OK OCE, Cak Imin: Itu Program Sandiaga
2023-12-04 15:17;Negative;Calon wakil presiden (cawapres) Koalisi Perubahan Muhaimin Iskandar (Cak Imin) membantah pihaknya mengusulkan perubahan format debat cawapres yang diumumkan oleh KPU.
2023-12-04 15:12;Negative;Cak Imin Bantah Timnas AMIN Usul Perubahan Format Debat Cawapres
2023-12-04 15:10;Negative;Anies Menjawab Usai TKN Tunjuk Tim AMIN di Balik Debat Cawapres Berubah
2023-12-04 14:50;Positive;Kubu Anies-Imin: Kami Lihat Apakah IKN Diteruskan atau Dikoreksi
2023-12-04 14:40;Positive;Wakil Kapten Timnas Anies-Muhaimin (AMIN), Sudirman Said, mengatakan pihaknya menghormati rencana pemerintah terkait pembangunan Ibu Kota Nusantara (IKN) yang sudah disahkan dalam Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara.
2023-12-04 14:31;Positive;Kubu Anies-Imin: Kami Lihat Apakah IKN Diteruskan atau Dikoreksi
2023-12-04 14:23;Positive;Janji 100 Hari Pertama Anies Baswedan ke Pedagang di Pasar Karawang
2023-12-04 14:15;Negative;Anies Menjawab Usai TKN Tunjuk Tim AMIN di Balik Debat Cawapres Berubah
2023-12-04 10:53;Positive;Beda dengan Gibran, Cak Imin: Harga Naik di Akhir Tahun Harus Diantisipasi
2023-12-04 10:53;Positive;Cak Imin Janji Tambah Pabrik Gula: Daripada Ketergantungan Impor
2023-12-04 10:04;Positive;Keyakinan Anies ke Edy Rahmayadi Bakal Menangkan AMIN di Sumut
2023-12-04 08:07;Negative;Format debat cawapres yang berbeda di Pemilu 2024 tengah menuai sorotan. Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka mengungkap usulan itu justru berasal dari kubu Anies Baswedan-Muhaimin Iskandar.
2023-12-04 08:05;Negative;Beberapa hari terakhir ini publik dihebohkan dengan perubahan format debat Pilpres 2024. Komisi Pemilihan Umum (KPU) RI menghapus debat khusus calon wakil presiden. Menarik untuk dibahas, karena ada pihak yang menilai keputusan ini menguntungkan salah satu paslon.
2023-12-04 06:47;Negative;Minta ASN Tolak Perintah Atasan yang Tak Netral, Anies: Jawab Saya Disumpah
2023-12-04 05:56;Positive;Said Aqil Doakan Mahfud Jadi Wapres, PKB: Secara Hati Insyaallah Cak Imin
2023-12-04 00:43;Positive;Anies Yakin Sosok Edy Bisa Menangkan AMIN di Sumut yang Dikuasai PDIP di 2019
2023-12-03 22:39;Positive;Cak Imin Hadiri Haul Ayahanda, Mohon Restu Kiai Agar Menang Pilpres
2023-12-03 20:37;Positive;Tiba di Bandara Minangkabau, Cak Imin Diteriaki PKB Menang
2023-12-03 20:09;Positive;Respons Anies soal TKN Sebut Beda Format Debat Cawapres Usulan AMIN
2023-12-03 18:49;Negative;Tim Pemenangan Nasional Anies Baswedan-Muhaimin Iskandar (Timnas AMIN) mengomentari terkait perubahan format debat capres-cawapres pada proses Pemilu 2024. Juru Bicara (Jubir) Timnas Amin, Said Didu meminta KPU mengikuti aturan seperti yang sudah sesuai dengan Peraturan KPU Nomor 15 Tahun 2023 Pasal 50 ayat (1).
2023-12-03 18:16;Negative;TKN Prabowo-Gibran menyebut debat cawapres berbeda format diusulkan sosok ibu-ibu dari perwakilan Anies Baswedan-Muhaimin Iskandar atau Cak Imin. Tim Nasional Pemenangan Anies Baswedan-Muhaimin Iskandar (Timnas AMIN) mengaku tengah mendalami sosok perempuan yang disebut TKN Prabwo-Gibran.
2023-12-03 17:29;Positive;Disambut Edy Rahmayadi, Anies Baswedan Tiba di Medan
2023-12-03 17:20;Positive;Istri Anies Baswedan, Fery Farhati bicara soal pandangannya terkait stereotipe perempuan di masyarakat. Dia menyampaikan perempuan sangat berperan jadi penggerak mulai dari keluarga hingga pengambil kebijakan.
2023-12-03 14:03;Negative;TKN Prabowo Subianto-Gibran Rakabuming Raka menyebut beda format debat cawapres bermula dari usulan kubu Anies Baswedan-Muhaimin Iskandar (AMIN). Anies meminta publik menunggu jawaban KPU.
2023-12-03 12:11;Negative;"Minta Anies Cek, TKN Ungkap Sosok Tim AMIN Pengusul Format Debat Cawapres
TKN Prabowo-Gibran menyebut debat cawapres berbeda format diusulkan perwakilan Anies-Cak Imin saat diskusi bersama KPU."
2023-12-03 11:19;Negative;Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming menyebut debat cawapres berbeda format diusulkan perwakilan Anies Baswedan-Muhaimin Iskandar atau Cak Imin saat diskusi bersama KPU. TKN meminta Anies, yang mengaku terkejut, untuk mengecek ulang ke internal.
2023-12-03 10:58;Negative;Calon presiden nomor urut 1 Anies Baswedan mengaku terkejut dengan format berbeda di debat cawapres. Kubu Prabowo Subianto-Gibran Rakabuming menyebut beda format debat cawapres ini bermula dari usulan kubu Anies Baswedan.
2023-12-03 00:19;Positive;Anies Baswedan Ingin Mengunjungi Palestina Jika Terpilih Jadi Presiden
2023-12-02 22:38;Positive;Cak Imin Sebut Anies Gubernur Paling Sukses: Difitnah-Diganggu Jalan Terus
2023-12-02 22:26;Positive;Besok Cak Imin ke Sumbar, Ini Rangkaian Acaranya
2023-12-02 20:04;Negative;Dikritik Anies, Prabowo Bakal Tambah Anggaran IKN jika Terpilih Jadi Presiden
2023-12-02 18:58;Positive;Eks Komisioner Komnas HAM Amiruddin Ungkap Kesediaan Gabung Timnas AMIN
2023-12-02 18:44;Positive;Anies Baswedan : Indonesia Harus Kembali Jadi Penentu Agenda Dunia
2023-12-02 18:26;Positive;Eks Komisioner Komnas HAM, Amiruddin Al Rahab, mengaku bersedia diajak masuk Timnas Anies Baswedan-Muhaimin Iskandar (AMIN). Dia menilai Anies-Muhaimin sebagai harapan baru masyarakat.
2023-12-02 17:11;Negative;Anies Terkejut soal Format Beda Debat Cawapres: Belum Dibicarakan Bersama
2023-12-02 15:17;Positive;Anies Pilih ASEAN Baru G20: Indonesia Negara di Asia Tenggara
2023-12-02 14:03;Negative;Kelakar Cak Imin: Jika Pikirkan Indonesia, Sejelek-jeleknya Jadi Kades
2023-12-02 12:17;Positive;Anies Nebeng Motor Patwal Hadiri Haul KH Noer Ali di Bekasi
2023-12-02 08:26;Negative;Ketua Umum Partai Solidaritas Indonesia (PSI) Kaesang Pangarep mengatakan capres dan cawapres nomor urut 2 Prabowo Subianto dan Gibran Rakabuming Raka berpeluang besar menang di Pilpres 2024 dilihat dari beberapa hasil survei.
2023-12-02 01:46;Negative;Cak Imin: Kalau Kita Tak Menang, Indonesia dalam Ancaman Kehancuran
2023-12-01 21:13;Negative;Cak Imin Bicara Tantangan di Pilpres 2024: Kompetitor Punya Kekuatan Lengkap
2023-12-01 18:40;Negative;Pose AMIN di Desain Surat Suara Pilpres 2024 Paling Beda, Ini Alasannya
2023-12-01 18:12;Negative;Balasan Jokowi Kala IKN Disorot PKS dan Anies Baswedan
2023-12-01 18:10;Negative;Tidak Diundang, Anies dan Cak Imin Tak Akan Hadiri Munajat 212 di Monas
2023-12-01 17:59;Positive;Capres nomor urut 1 Anies Baswedan bakal menghadiri acara haul KH. Noer Ali di Bekasi. Anies berangkat dengan menumpangi motor patwalnya.
2023-12-01 14:14;Negative;Bergabungnya Khofifah Indar Parawansa ke barisan Tim Pemenangan Nasional (TPN) Prabowo-Gibran atau Koalisi Indonesia Maju (KIM) sangatlah menarik perhatian publik. 
2023-12-01 08:59;Negative;Persaudaraan Alumni (PA) 212 akan menggelar kegiatan Munajat 212 pada 1 dan 2 Desember. Pasangan capres-cawapres nomor 1, Anies Baswedan dan Muhaimin Iskandar (Cak Imin), tidak akan hadir dalam acara di Monas itu.
2023-11-29 23:57;Negative;Cak Imin soal Data Pemilih Diduga Bocor: Ada Upaya Sistematis Ganggu Pemilu
2023-11-29 23:29;Negative;Data Pemilih Pemilu Diduga Bocor, Anies Bilang Begini
2023-11-29 21:25;Positive;Sudirman soal Persiapan AMIN Debat Capres: Istirahat Cukup Biar Segar
2023-11-29 21:05;Positive;Dewan Pakar Timnas AMIN Usul Anggaran IKN Dipindahkan ke 14 Kota
2023-11-29 17:24;Positive;Mendengar Curhatan Petani di Bandung ke Anies Baswedan
2023-11-29 14:47;Negative;Pernyataan Lengkap Anies Kritik IKN Timbulkan Ketimpangan Baru
2023-11-29 05:02;Negative;Respons Cak Imin Soal Khofifah Condong Dukung Prabowo-Gibran
2023-11-29 04:10;Positive;PKB Optimis Khofifah Dukung AMIN di Pilpres 2024: Batinnya Pasti Mendukung
2023-11-28 23:18;Positive;Cak Imin Optimis Amin Menang 50% di Jatim: yang Lain Dibagi
2023-11-28 18:25;Positive;Hari Pertama Kampanye, Cak Imin Bakal Main Bola Bareng Legenda Persebaya
2023-11-28 17:48;Positive;Cak Imin Tanding Sepakbola Lawan Persebaya Legend, Cetak Gol Penalti
2023-11-28 15:50;Negative;Cak Imin Ungkap Anggaran Stunting Dipakai buat Rapat, Janjikan Perubahan!
2023-11-28 14:19;Positive;Potret Salam Satu Jari Anies Baswedan dan Warga Tanah Merah Jakarta
2023-11-28 13:52;Positive;Pakai Helm AMIN, Anies Naik Motor Keliling Tanah Merah
2023-11-28 08:59;Positive;Memulai Kampanye Hari Ini, Anies Minta Doa Restu ke Ibunda
2023-11-27 23:34;Negative;Head to Head SPIN: Prabowo-Gibran Ungguli Ganjar-Mahfud dan Anies-Imin
2023-11-27 21:37;Positive;Anies Ungkap Alasan Sederhana Mulai Kampanye dari Jakarta
2023-11-27 21:09;Positive;Anies dan Ganjar Ngobrol Semeja di KPU, Waketum PKB Buka Suara
2023-11-27 20:31;Negative;Cak Imin Cuti dari DPR Mulai Besok, Kampanye Perdana Digelar di Jatim
2023-11-27 14:53;Positive;Kompak Pakai Peci, Anies-Cak Imin Hadiri Deklarasi Pemilu Damai di KPU
2023-11-27 13:22;Negative;Anies di Rakornas Gakkumdu: Yang Belok Kanan-Kiri, Disiplinkan!
2023-11-27 10:20;Negative;PKS Janji Ibu Kota Tetap di Jakarta, Cak Imin: Otoritas Partai Masing-masing
2023-11-27 09:07;Negative;Anies Ungkap Ada Banyak Tekanan dari Pihak yang Tak Ingin Perubahan
2023-11-27 08:15;Positive;Terungkapnya Pencatut Rektorat UGM Berujung Anies Batal Isi Kuliah Umum
2023-11-27 03:42;Positive;Anies Respons Gagasan PKS soal Ibu Kota Tetap di Jakarta
2023-11-27 02:41;Positive;Reaksi Anies soal Gagasan PKS Ibu Kota Negara Tetap di Jakarta
2023-11-27 02:33;Negative;Sederet Tokoh Menolak Masuk Timnas AMIN, PKB Anggap Dinamika Biasa
2023-11-26 21:24;Positive;Cak Imin Semangati 5 Ribu Kader Penggerak TPS: Keringat Anda Takkan Sia-sia
2023-11-26 20:08;Positive;PKS Janji Jakarta Tetap Ibu Kota Kalau Menang, Anies Singgung Pemerataan
2023-11-26 19:07;Negative;Hitung-hitungan Dampak Penolakan Sederet Tokoh Masuk Timnas AMIN
2023-11-26 19:07;Negative;Bantah Tak Serius, Pelapor Cak Imin-Mahfud Bakal Hadiri Sidang Bawaslu
2023-11-26 15:19;Negative;Bantah Tak Serius, Pelapor Cak Imin-Mahfud Bakal Hadiri Sidang Bawaslu
2023-11-26 13:58;Negative;Food Estate Tuai Kritik dari Dunia Politik: Dulu Hasto, Kini Anies
2023-11-26 12:47;Negative;Anies Enggan Indonesia Bergeser Menjadi Negara Kekuasaan
2023-11-26 12:47;Negative;Anies Enggan Indonesia Bergeser Menjadi Negara Kekuasaan
2023-11-26 10:14;Negative;Rumput JIS Tergenang Saat Piala Dunia U-17, Anies Respons Begini
2023-11-26 05:29;Positive;Eks Wakil Bupati Bintan Khazalik Ditunjuk Jadi Ketua TKD AMIN Kepri
2023-11-25 21:54;Positive;Dukungan Muhaimin Iskandar untuk Pemekaran Subang Utara
2023-11-25 19:45;Positive;Peran Penting Guru Ngaji di Mata Muhaimin Iskandar
2023-11-25 19:41;Positive;Cak Imin Janjikan BPJS Tanggung Khitanan jika AMIN Menang
2023-11-25 17:35;Positive;Eks Wakil Bupati Bintan Khazalik Ditunjuk Jadi Ketua TKD AMIN Kepri
2023-11-25 13:10;Positive;Anies: Capres Ada 3, Tinggal Pilih yang Melanjutkan atau Perubahan
2023-11-25 12:45;Positive;Nonton Pildun U-17 di JIS, Anies Baswedan: Saya Senang Sekali
2023-11-24 22:07;Positive;Anies Ingin Reformasi KPR: Jangan Jadi Kapan Punya Rumah
2023-11-24 21:48;Positive;Wakil Ketua DPRD Yek Agil Jadi Kapten Tim Kampanye AMIN di NTB
2023-11-24 21:11;Positive;Anies Ingin Kemudahan KPR untuk Pekerja Nonformal-Independen
2023-11-24 20:21;Positive;Anies Baswedan Akan Mulai Kampanye dari DKI Jakarta
2023-11-24 19:13;Positive;Analisa Kekuatan Rusdi Masse Pimpin Timnas AMIN di Sulsel
2023-11-24 17:54;Negative;Cak Imin Tanggapi Status Tersangka Firli Bahuri
2023-11-24 16:19;Negative;Bawaslu Gelar Sidang Dugaan Pelanggaran Pemilu soal Pantun Cak Imin-Mahfud
2023-11-24 15:10;Negative;Firli Bahuri Tersangka, Cak Imin Bersyukur Hukum Tegak Tak Pandang Bulu
2023-11-24 14:29;Negative;Cak Imin Siap Diperiksa Bawaslu soal Pantun di Undian Nomor Urut
2023-11-24 12:34;Negative;Anies Bicara Koordinasi Pemerintah Pusat ke Daerah Kerap Tak Sinkron
2023-11-24 07:43;Positive;AMIN Naik di Survei Polling Institute, PKB Bicara Kekuatan Bola Salju
2023-11-24 07:18;Positive;Anies Pamer soal Transisi Transportasi Umum Jakarta Saat Masih Gubernur
2023-11-24 07:10;Negative;Anies soal Firli Bahuri Tersangka: KPK Harusnya Jadi Contoh
2023-11-24 06:36;Negative;Reaksi Anies atas Penolakan Ridwan Dalimunthe Masuk Timnas AMIN
2023-11-24 00:31;Positive;Kakak Cak Imin Ungkap Deretan Ulama di Jatim Gabung Timses AMIN
2023-11-24 00:01;Negative;Survei Polling Institute: Ganjar-Mahfud 41,4% Vs Anies-Cak Imin 39,2%
2023-11-23 09:00;Negative;Kritik Anies Baswedan soal IKN Bikin Kubu Prabowo Terheran-heran
2023-11-23 08:04;Negative;Ridwan Dalimunthe Minta Namanya Dikeluarkan dari Timnas AMIN, Anies: Gampang
2023-11-23 02:15;Positive;Syukur Cak Imin Usai Dijadikan Anggota Kehormatan Muhammadiyah
2023-11-23 02:03;Negative;Pernyataan Lengkap Panitia Klarifikasi soal Anies Batal Isi Kuliah Umum di UGM
2023-11-23 01:21;Positive;Senangnya Anies-Cak Imin Usai Dialog dengan Ribuan Mahasiswa Jatim
2023-11-22 21:25;Positive;Diskusi dengan Mahasiswa di Surabaya, Anies: Dulunya Kami Aktivis
2023-11-22 20:09;Negative;Anies Baswedan Bantah Klaim Hasto: Nggak Ada yang Kita Komunikasikan
2023-11-22 18:44;Positive;Herman Deru Diumumkan Pimpin TKD Anies-Muhaimin Sumsel, Ini Kata Baja AMIN
2023-11-22 18:30;Negative;Panitia Klarifikasi soal Anies Batal Hadir di UGM: Ancaman Bukan dari Rektorat
2023-11-22 16:20;Positive;Momen Spesial Cak Imin Dapat Tanda Anggota Kehormatan Muhammadiyah
2023-11-22 14:30;Positive;Rusdi Masse Ditunjuk Jadi Ketua TKD Anies-Muhaimin di Sulsel
2023-11-22 13:33;Negative;Anies Sebut IKN Bakal Timbulkan Ketimpangan Baru
2023-11-22 13:21;Positive;Eks Wagub Lampung Chusnunia Chalim Jadi Ketua TKD Anies-Muhaimin
2023-11-22 12:01;Positive;Momen Anies-Cak Imin Hadiri Dialog Terbuka di UMS Solo
2023-11-22 11:30;Negative;Anies: Komitmen Berantas Korupsi Harus Dimulai dari Paling Atas
2023-11-22 10:56;Negative;Alasan PKS Tak Mau Ketua TKD Anies-Cak Imin di Sulsel Kader Parpol Pengusung
2023-11-22 10:22;Positive;Disambut Haedar, Anies-Cak Imin Hadiri Dialog Terbuka di UMS Solo
2023-11-22 08:06;Negative;UGM Minta Panitia Kuliah Umum Klarifikasi soal Anies Batal Jadi Pembicara
2023-11-22 05:54;Negative;Hari Ini Anies-Imin Akan Dicecar 5 Panelis Dialog Publik Muhammadiyah di Solo
2023-11-21 22:57;Positive;Dipimpin Eks Gubsu Edy, Ini Susunan TKD AMIN di Sumut
2023-11-21 21:54;Positive;PKS Lihat Elektabilitas AMIN Lampaui Ganjar-Mahfud: Perlahan Tapi Pasti
2023-11-21 19:06;Positive;Anies Review 13 Pakta Integritas Ijtima Ulama: Kami Bahas Sama-sama
2023-11-21 19:02;Positive;Anies Umumkan Japto PP hingga Sutiyoso Jadi Dewan Penasihat Timnas AMIN
2023-11-21 16:13;Negative;Soal Anies Batal Jadi Pembicara di MM UGM, Kapolda DIY: Otoritas Kampus
2023-11-21 15:41;Negative;Jawaban Kapolda DIY soal Tudingan Intervensi Kehadiran Anies ke UGM
2023-11-21 14:06;Negative;Dialog Terbuka di UMS Solo Besok, Anies-Cak Imin Bakal Dicecar 5 Panelis
2023-11-21 09:50;Positive;Didukung Hasil Ijtima Ulama, Pasangan AMIN Pede Menang di Jabar
2023-11-21 08:06;Negative;Reaksi Sana-sini Usai Anies Singgung Kontrak Politik Tak Lanjut di DKI
2023-11-21 06:28;Positive;LSI Denny JA: Pemilih yang Pergi dari Ganjar Banyak yang Datang ke Anies
2023-11-20 23:06;Negative;UGM Beberkan Duduk Perkara Anies Batal Jadi Pembicara di MM UGM
2023-11-20 20:31;Negative;UGM Buka Suara soal Anies Batal Isi Kuliah Umum
2023-11-20 13:56;Negative;Lembaga survei LSI Denny JA merilis hasil survei elektabilitas terkini para capres dan cawapres dalam Pemilu 2024. Hasilnya, paslon Prabowo Subianto dan Gibran Rakabuming Raka mempunyai elektabilitas tertinggi.
2023-11-20 13:21;Negative;Waketum Partai Golkar Ahmad Doli Kurnia menanggapi pernyataan Sekjen PDIP Hasto Kristiyanto yang menyebut berkomunikasi dengan kubu Anies-Muhaimin (AMIN) soal tekanan kekuasaan jelang Pemilu 2024. Doli mengajak Hasto menyudahi aksi saling tuding.
2023-11-20 13:05;Positive;5 Hal Tentang Kontrak Politik Anies Janjikan Pembangunan Stadion Mattoanging
2023-11-20 12:03;Negative;Cak Imin Bantah Hasto Jalin Komunikasi Soal Tekanan Kekuasaan
2023-11-20 11:51;Negative;Respons Mahfud dan Kubu AMIN Usai Urusan Pantun Diadukan ke Bawaslu
2023-11-19 23:32;Positive;Anies: Apapun Tekanan yang Kita Alami, Tekanan Rakyat Lebih Besar
2023-11-19 23:10;Negative;Sekjen PDI Perjuangan Hasto Kristiyanto yang menyebut berkomunikasi dengan kubu Anies-Muhaimin Iskandar (AMIN) soal tekanan kekuasaan. 
2023-11-19 22:39;Negative;Anies Juga Bantah Hasto Jalin Komunikasi soal Tekanan Kekuasaan
2023-11-19 13:30;Positive;Ini Alasan Ijtima Ulama hanya Undang Anies-Cak Imin
2023-11-19 12:31;Negative;Anies Ungkit Ada yang Punya Kontrak Politik tapi Tak Diteruskan di Jakarta
2023-11-19 10:13;Negative;Pasangan capres-cawapres Ganjar Pranowo-Mahfud Md kalah pada survei terbaru di Lombok, Nusa Tenggara Barat (NTB). Sementara PDI Perjuangan (PDIP) memilih 'mencoret' atau tak lagi memakai gambar wajah Joko Widodo (Jokowi) pada baliho partai dan baliho Ganjar-Mahfud.
2023-11-19 09:06;Positive;Anies ke Pendukung: Target Kita Sederhana, Masuk Putaran Kedua
2023-11-19 07:37;Positive;Janji Anies Bangun Stadion Mattoanging Diikat Kontrak dengan Suporter PSM
2023-11-19 05:42;Positive;Anies Pamerkan Desain Stadion Mattoanging 40 Ribu Penonton ke Suporter PSM
2023-11-19 02:37;Negative;Anies Respons Hasto soal Tekanan Kekuasaan: Saya Bertahun-tahun Jalani Itu
2023-11-19 01:42;Negative;Calon presiden (capres) nomor urut 1 Anies Baswedan merespons pernyataan Sekjen PDI Perjuangan Hasto Kristiyanto yang menyebut berkomunikasi dengan kubu Anies-Muhaimin Iskandar (AMIN) soal tekanan kekuasaan.
2023-11-18 23:45;Positive;Ini Alasan Anies Ngebet Mau Bangun Stadion di Makassar Jika Jadi Presiden
2023-11-18 22:53;Positive;Anies Teken Kontrak Politik Pembangunan Stadion Makassar dengan Suporter PSM
2023-11-18 22:45;Negative;Anies Ungkap Bukti Demokrasi Mundur, Warga Sebut RI dengan Konoha karena Takut
2023-11-18 13:29;Negative;Cak Imin Dilaporkan ke Bawaslu Gegara Pantun, PKB: Salah Alamat
2023-11-18 09:50;Negative;Survei Presisi: Ganjar-Mahfud Keok di Lombok, Faktor TGB Tak Berpengaruh
2023-11-17 21:24;Positive;Pengurus Pusat (PP) Muhammadiyah mengundang ketiga pasang capres-cawapres pada pemilu 2024 untuk hadir dalam dialog terbuka pada 21 November.
2023-11-17 20:29;Negative;Rektorat Bantah Tak Izinkan Anies Baswedan Isi Kuliah Umum di MM UGM
2023-11-17 19:19;Negative;Anies Baswedan Batal Isi Kuliah Umum di UGM, Panitia Sebut Tidak Dapat Izin
2023-11-17 18:32;Negative;Anies Baswedan Batal Isi Kuliah Umum di UGM, Panitia Sebut Tidak Dapat Izin
2023-11-17 15:41;Negative;"Prediksi Survei dan Statistik Indonesia (Presisi) merilis hasil survei Pemilihan Presiden (Pilpres) 2024 di Pulau Lombok, Nusa Tenggara Barat (NTB).

Presisi mengungkap elektabilitas (keterpilihan) calon presiden (capres) dan calon wakil presiden (cawapres) di Pulau Lombok.

Survei dilakukan pada 25 Oktober sampai dengan 8 November 2023 menggunakan metode sampling-acak bertingkat (multistage random sampling) dengan wawancara tatap muka menggunakan kuesioner. Adapun sebaran 880 responden di 5 kabupaten/kota di NTB. Margin of error sebesar +/- 3 persen

Presisi memotret hasil capres-cawapres nomor urut 2, yakni Prabowo Subianto-Gibran Rakabuming Raka meraih elektabilitas 42,70 persen. Disusul Anies Baswedan-Muhaimin Iskandar 22 persen, dan di posisi paling buncit Ganjar Pranowo-Mahfud MD memperoleh angka keterpilihan 12,30 persen. Sementara, angka swing voters (pemilih mengambang) 23 persen.

Elektabilitas Ganjar-Mahfud menjadi sorotan. Pasalnya, mantan Gubernur NTB dua periode yang merupakan tokoh kenamaan di NTB khususnya Pulau Lombok, yakni Tuan Guru Bajang (TGB) Zainul Majdi merupakan Wakil Ketua Tim Pemenangan Ganjar-Mahfud.

TGB juga merupakan ketua salah satu ormas terbesar di NTB, Nahdlatul Wathan Diniyah Islamiyah (NWDI) yang espisentrum jemaahnya berada di Pulau Lombok.

Direktur Presisi Darwan mengungkap sejumlah alasan mengapa elektabilitas Ganjar-Mahfud di Pulau Lombok tidak terdongkrak naik kendati didukung TGB Zainul Majdi.

""Kalau dari tadi saya sampaikan, kenapa Prabowo masih tinggi? Pemilih Prabowo ketika survei dilakukan relatif tidak bergeser dari pilihannya pada 2019. Mereka ini pemilih loyalis Prabowo,"" kata Darwan Samurdja saat ditemui di Mataram pada Jumat (17/11/2023).

Kemudian, Darwan mengungkapkan pemilih Jokowi pada 2019 lebih banyak lari ke Anies-Muhaimin.

Spesifik soal TGB, Darwan mengaku pengaruh TGB memang belum signifikan ke Ganjar-Mahfud di Pulau Lombok yang merupakan kampung halaman TGB.

Darwan menduga TGB memang belum intens menggarap Pulau Lombok untuk pemenangan Ganjar-Mahfud. TGB lebih rutin melakukan safari politik pemenangan Ganjar-Mahfud di luar NTB.

Darwan menerangkan angka elektabilitas 12 persen milik Ganjar-Mahfud tidak hanya ditopang TGB dan jemaahnya. Melainkan juga ada pemilih militan PDIP.

Lebih jauh, tingginya elektabilitas Prabowo-Gibran juga dibuktikan dengan masifnya sosialisasi lewat atribut, baliho atau alat peraga kampanye (APK).

Kemudian Anies-Muhaimin, berada di posisi kedua lantaran memang selama ini Anies-Muhaimin dicitrakan sebagai capres-cawapres yang religius. Hal tersebut membuat pemilih di Pulau Lombok cenderung memilih Anies-Muhaimin dikarenakan kulutur pemilih yang cenderung agamis.

""Tapi secara umum, semua kandididat punya potensi yang sama untuk masih melakukan endorsement menarik simpati publik, menaikkan elektabilitas,"" beber Darwan."
2023-11-17 14:50;Positive;Anies soal Peluang Susi Jadi Pelatih Timnas AMIN: Dalam Proses Penuntasan
2023-11-17 13:01;Positive;Anies ke Pendukung: Target Kita Sederhana, Masuk Putaran Kedua
2023-11-17 12:21;Positive;Cak Imin soal Seruan Boikot Produk Pro-Israel: Tekanan agar Perang Dihentikan
2023-11-17 11:50;Negative;Anies: Sejak 1999 Tak Pernah Kecurangan Dibahas Sebelum Pemilu
2023-11-17 08:06;Negative;PKS Tanggapi PAN yang Bilang Anies Tak Layak Usung Perubahan: Cool Saja
2023-11-17 07:18;Positive;Anies-Imin Tos dengan Prabowo-Gibran, Sudirman Said: Hubungannya Baik
2023-11-17 00:40;Positive;Cak Imin Puji Anies Gubernur DKI Paling Sukses Dalam Sejarah
